,ID,URL,Date,User,Tweet,Classification
0,0,https://twitter.com/evermorewoods/status/1627798744170381313,2023-02-20 22:33:58+00:00,evermorewoods,@taylorswift13 give us evermore long pond session ğŸ˜­,Pos
1,1,https://twitter.com/iJanetteCamacho/status/1627795502996590592,2023-02-20 22:21:05+00:00,iJanetteCamacho,"@taylorswift13 Your music has played a significant role in their relationship, and I know that any small gesture or acknowledgment from you would mean the world to them. Thank you for taking the time to read this, and I appreciate any assistance you may be able to offer.
Best regards, Janette",Pos
2,2,https://twitter.com/Purpose_Rick/status/1627795357420728321,2023-02-20 22:20:30+00:00,Purpose_Rick,@taylorswift13 your on your own kid ğŸ˜“ makes me cry every time,Pos
3,3,https://twitter.com/iJanetteCamacho/status/1627795069246767104,2023-02-20 22:19:22+00:00,iJanetteCamacho,"@taylorswift13 However, he is hoping to make this moment even more memorable by asking his girlfriend to prom during your concert. I understand that he will be quite far from the stage, so it may not be possible for you to see him or assist directly. But I wanted to reach out and see if thereâ€¦",Pos
4,4,https://twitter.com/iJanetteCamacho/status/1627794976707956736,2023-02-20 22:19:00+00:00,iJanetteCamacho,"@taylorswift13 I hope this message finds you well. I am writing to share a heartwarming story about my son and his girlfriend. As a high school senior, my son has been working hard to save up for your upcoming Tampa concert, which is just a week away from his prom. He spent $1200 on two ticketsâ€¦",Pos
5,5,https://twitter.com/fridaheartstay/status/1627792528861810690,2023-02-20 22:09:16+00:00,fridaheartstay,@taylorswift13 i BEG YOU to please include this one on the setlist for the eras tour,Pos
6,6,https://twitter.com/getawaycargina/status/1627781427742793729,2023-02-20 21:25:09+00:00,getawaycargina,"@taylorswift13 ..
but when is ""as soon as we can"" ğŸ˜­ğŸ¥º",Neg
7,7,https://twitter.com/getawayxsummer/status/1627779218179346449,2023-02-20 21:16:22+00:00,getawayxsummer,@taylorswift13 SO THE DOLLAR BILL??? https://t.co/TWkrAc3RW8,Neu
8,8,https://twitter.com/KatieJo83687/status/1627776944430551040,2023-02-20 21:07:20+00:00,KatieJo83687,@taylorswift13 When are you going to announce international dates ğŸ’—ğŸ’—,Neu
9,9,https://twitter.com/willowmwatt/status/1627773663775805463,2023-02-20 20:54:18+00:00,willowmwatt,@taylorswift13 are we entering rep era tn whatâ€™s going on,Neu
10,10,https://twitter.com/drugaddictofnft/status/1627773100828905482,2023-02-20 20:52:04+00:00,drugaddictofnft,"@taylorswift13 ok, but i dont understand why people dont buy my nftsğŸ˜…ğŸ˜…ğŸ˜…",Neg
11,11,https://twitter.com/sparcky012/status/1627772570819874847,2023-02-20 20:49:58+00:00,sparcky012,"@taylorswift13 when will we get a 
Europ tour?????????",Neu
12,12,https://twitter.com/oliviabensons1/status/1627771795058184192,2023-02-20 20:46:53+00:00,oliviabensons1,@taylorswift13 OMG ARE WE GETTING REP TV???????????? ğŸ–¤ğŸ“ğŸğŸ¤´â¤ï¸,Pos
13,13,https://twitter.com/thomaskepner/status/1627763668472549380,2023-02-20 20:14:35+00:00,thomaskepner,@taylorswift13 @RecordingAcad I am just so happy for you and watching you grow. You must get bombarded with encouragement and you deserve every bit!!ğŸ’•ğŸ’•ğŸ’•,Pos
14,14,https://twitter.com/TSwiftlight13/status/1627757698577059843,2023-02-20 19:50:52+00:00,TSwiftlight13,@taylorswift13 missing you terribly hope u are fine and doing great mom ilysm,Pos
15,15,https://twitter.com/GregJarnigan/status/1627753261527666710,2023-02-20 19:33:14+00:00,GregJarnigan,"@taylorswift13 No more facework, Dear.  Age gracefully.",Neg
16,16,https://twitter.com/juIopesf/status/1627751706271354883,2023-02-20 19:27:03+00:00,juIopesf,@taylorswift13 ANNOUNCE INTERNATIONAL DATES,Neu
17,17,https://twitter.com/dupree_writes/status/1627743760099512331,2023-02-20 18:55:29+00:00,dupree_writes,"@taylorswift13, have you ever considered doing a country/pop collab with @MileyCyrus? It could be pretty cool?",Neu
18,18,https://twitter.com/steurryskies/status/1627742956345245696,2023-02-20 18:52:17+00:00,steurryskies,@taylorswift13 you're so perfect &lt;3,Pos
19,19,https://twitter.com/chechely88/status/1627738100582731778,2023-02-20 18:32:59+00:00,chechely88,@taylorswift13 @laith_ashley Love love love this!ğŸ’¯ been in that lavender haze moodâ€¦â€¦. ğŸ«£â¤ï¸a song I have on replayğŸ”¥,Pos
20,20,https://twitter.com/patrickssour/status/1627733785570582529,2023-02-20 18:15:50+00:00,patrickssour,@taylorswift13 move!!!,Neu
21,21,https://twitter.com/uiperrygoso/status/1627732732674465794,2023-02-20 18:11:39+00:00,uiperrygoso,"@taylorswift13 look at this, your song playing at the carnival in Brazil ğŸ’œâœ¨ï¸",Pos
22,22,https://twitter.com/TrevorAdvture/status/1627728127911727104,2023-02-20 17:53:22+00:00,TrevorAdvture,@taylorswift13 must agree,Pos
23,23,https://twitter.com/SebBardiSwift/status/1627725595562868747,2023-02-20 17:43:18+00:00,SebBardiSwift,@taylorswift13 sis do something :/,Neg
24,24,https://twitter.com/AgostiniKelly/status/1627724647289454619,2023-02-20 17:39:32+00:00,AgostiniKelly,@taylorswift13 I want this performance on vinyl please,Neu
25,25,https://twitter.com/HereToufik/status/1627720871421812736,2023-02-20 17:24:31+00:00,HereToufik,@taylorswift13 God is created everythings wonderful places with calm and looking,Pos
26,26,https://twitter.com/Savethewotah/status/1627714765828259840,2023-02-20 17:00:16+00:00,Savethewotah,@taylorswift13 liattt,Neg
27,27,https://twitter.com/ella_SB_/status/1627714388411940883,2023-02-20 16:58:46+00:00,ella_SB_,"@taylorswift13 album ""1989"" has surpassed 5 billion stream on Spotify. 
It's her 2nd album receive this https://t.co/A3zFIcl4Kl",Neu
28,28,https://twitter.com/chelseareneburt/status/1627708272835690512,2023-02-20 16:34:28+00:00,chelseareneburt,@taylorswift13 really did that with these lyrics âœ¨ğŸ«¶ğŸ¼ https://t.co/otHVWlNNPi,Pos
29,29,https://twitter.com/kyuendvi/status/1627707261933215746,2023-02-20 16:30:27+00:00,kyuendvi,@taylorswift13 MOTHER THE PHILIPPINES MISSES YOU,Pos
30,30,https://twitter.com/puffpasshleigh/status/1627705969844027394,2023-02-20 16:25:19+00:00,puffpasshleigh,@taylorswift13 more cat content please I love them sm,Pos
31,31,https://twitter.com/lilaaaaaax/status/1627702485438590977,2023-02-20 16:11:28+00:00,lilaaaaaax,@taylorswift13 when u said that your dream was that people could dance your songs.,Neu
32,32,https://twitter.com/HiramPo35577690/status/1627698746191388673,2023-02-20 15:56:36+00:00,HiramPo35577690,@taylorswift13  Say a prayer for Former President Jimmy Carter and Mrs Carter and Miss Kellie Pickler love all three Love you Taylor Swift https://t.co/V2bPznRCgG,Neu
33,33,https://twitter.com/nazatulaiesha/status/1627696979798278145,2023-02-20 15:49:35+00:00,nazatulaiesha,@taylorswift13 i miss u,Pos
34,34,https://twitter.com/dazzlinhazee/status/1627694736730456066,2023-02-20 15:40:40+00:00,dazzlinhazee,@taylorswift13 can we bring these back for the eras tour?? https://t.co/NT02gjHF0W,Neu
35,35,https://twitter.com/filmszhao/status/1627694260035133442,2023-02-20 15:38:47+00:00,filmszhao,@taylorswift13 give us some updates ğŸ˜©ğŸ˜©,Neg
36,36,https://twitter.com/shehzali/status/1627682592198647808,2023-02-20 14:52:25+00:00,shehzali,@taylorswift13 Best part of her 13th birthday party. https://t.co/l2SvzMr55Z,Pos
37,37,https://twitter.com/ppedrocarv/status/1627681519077670912,2023-02-20 14:48:09+00:00,ppedrocarv,@taylorswift13 I WANT THE 1989 TAYLORâ€™S VERSION ON MY TABLE NOWWWWâ€¦.. itâ€™s a Life or Death thing -.-,Pos
38,38,https://twitter.com/errrcel/status/1627679796435058689,2023-02-20 14:41:18+00:00,errrcel,@taylorswift13 this is insane!!!,Pos
39,39,https://twitter.com/N3WR0M4NT1Cts/status/1627676341008056320,2023-02-20 14:27:35+00:00,N3WR0M4NT1Cts,@taylorswift13  che cosplay ğŸ¤© https://t.co/dWSfWsFLY7,Neu
40,40,https://twitter.com/BrainsAtHand/status/1627675600415784966,2023-02-20 14:24:38+00:00,BrainsAtHand,"@TaylorSwift13
The Montessori nuns have a choice of room with bed and only TV, or room with bed and plenty of furniture, but no TV. None of them have asked for TV, possibly to avoid your example, as total failure of Missionary education.",Neg
41,41,https://twitter.com/1776Sons/status/1627674497187717122,2023-02-20 14:20:15+00:00,1776Sons,"@taylorswift13 â€œJesus answered and said unto him, Verily, verily, I say unto thee, Except a man be born again, he cannot see the kingdom of God.â€-John 3:3",Neg
42,42,https://twitter.com/themotional1/status/1627672274345029634,2023-02-20 14:11:25+00:00,themotional1,@taylorswift13 @netflix Or maybe donâ€™t publicize your romantics so much that the public knows every person youâ€™ve ever slept with or even texted bc you get obsessed so easily and then write a song about them! ğŸ˜‚ you asked for this..you got it! Donâ€™t be mad now. ğŸ¤¦ğŸ»â€â™€ï¸,Neg
43,43,https://twitter.com/wolfofjuarezst/status/1627671964298149889,2023-02-20 14:10:11+00:00,wolfofjuarezst,@taylorswift13 i love you ms https://t.co/qZx1myPLHi,Pos
44,44,https://twitter.com/dakotaconway21/status/1627668658876035072,2023-02-20 13:57:03+00:00,dakotaconway21,"@taylorswift13 @taylornation13 Last night, I had a dream that I wrote a song called â€œHotel Omeletsâ€ to the tune of â€œChampagne Problems,â€ and now itâ€™s stuck in my head. â€œYou can have them for breakfast or dinner. Either oneâ€™s a winner.â€",Neu
45,45,https://twitter.com/eliasxcastro/status/1627667170044805120,2023-02-20 13:51:08+00:00,eliasxcastro,@taylorswift13 and @paramore as co-owners would be so cool ğŸ˜­,Pos
46,46,https://twitter.com/BrainsAtHand/status/1627664636555452422,2023-02-20 13:41:04+00:00,BrainsAtHand,"@TaylorSwift13 
Beautiful women have endless demands",Neg
47,47,https://twitter.com/jpcleds13/status/1627660337347706880,2023-02-20 13:23:59+00:00,jpcleds13,@taylorswift13 PLEASE RELEASE A TAYLORâ€™S VERSION OF YOUR OLD PERFUMES ğŸ˜©ğŸ˜© https://t.co/amxDXLoAjn,Pos
48,48,https://twitter.com/huilibrary/status/1627660044715147264,2023-02-20 13:22:49+00:00,huilibrary,@taylorswift13 and @laufey collab when ğŸ¥¹ğŸ¥¹ğŸ¥¹ğŸ¥¹ğŸ¥¹,Pos
49,49,https://twitter.com/selfloathment/status/1627653824650289152,2023-02-20 12:58:06+00:00,selfloathment,@taylorswift13 I hope youâ€™re having an awful day,Neg
50,50,https://twitter.com/reptales/status/1627653750545317888,2023-02-20 12:57:49+00:00,reptales,@taylorswift13 european tour announcement when,Neu
51,51,https://twitter.com/Treehillb/status/1627648075157196805,2023-02-20 12:35:16+00:00,Treehillb,@taylorswift13 @taylornation13 it's a beautiful day to give us the international dates â¤ï¸ğŸ‡§ğŸ‡·,Pos
52,52,https://twitter.com/573Glenn_M/status/1627645446515458050,2023-02-20 12:24:49+00:00,573Glenn_M,@taylorswift13 thoughts on this one???,Neu
53,53,https://twitter.com/MusicaSpeciale/status/1627640242143387650,2023-02-20 12:04:08+00:00,MusicaSpeciale,"@taylorswift13 @paramore @beabad00bee @phoebe_bridgers @_girlinred_ @whereisMUNA @HAIMtheband @gracieabrams @whoisgayle @OwennMusic I sent you a request to come with you to...  no answer ? ""Sweet Morning "" &amp;""Catching The Time "" by John Racaru on YouTube... https://t.co/wDJAZWrvgs",Neu
54,54,https://twitter.com/mjbachao/status/1627640075441025026,2023-02-20 12:03:28+00:00,mjbachao,@taylorswift13 thank you for stopping by ğŸ¥¹ğŸ¥º,Pos
55,55,https://twitter.com/MrBoggDann/status/1627639134360567810,2023-02-20 11:59:44+00:00,MrBoggDann,@taylorswift13 h-hi milady. what time do you get off work?,Neu
56,56,https://twitter.com/misamericana/status/1627638452182216704,2023-02-20 11:57:01+00:00,misamericana,@taylorswift13 @AMAs i miss you,Pos
57,57,https://twitter.com/thenightathotel/status/1627630881908334592,2023-02-20 11:26:56+00:00,thenightathotel,@taylorswift13 @joshvisser a reminder to some of my swiftie moots on the tl that this exists ğŸ¥°,Pos
58,58,https://twitter.com/valucouldstay/status/1627623994634428419,2023-02-20 10:59:34+00:00,valucouldstay,@taylorswift13 BESTIE IT'S  TIME TO DROP INTERNATIONAL DATES,Pos
59,59,https://twitter.com/zoinorajade/status/1627623391514730496,2023-02-20 10:57:10+00:00,zoinorajade,@taylorswift13 indonesia please,Pos
60,60,https://twitter.com/BronzeNemo/status/1627618690844721152,2023-02-20 10:38:30+00:00,BronzeNemo,@taylorswift13 Witching hour vibe check: https://t.co/I0zz9LmjEy,Pos
61,61,https://twitter.com/esau_okay/status/1627617093649588224,2023-02-20 10:32:09+00:00,esau_okay,@taylorswift13 PLEASE COME TO SOUTH AFRICA ğŸ‡¿ğŸ‡¦â¤ï¸,Pos
62,62,https://twitter.com/GracePurrdy/status/1627616507227213826,2023-02-20 10:29:49+00:00,GracePurrdy,"@taylorswift13 Dear Taylor Swift, have you found your solver(s) to that problem?",Neg
63,63,https://twitter.com/litmusic_inc/status/1627615288832188418,2023-02-20 10:24:59+00:00,litmusic_inc,@taylorswift13's '1989' has now surpassed 5 billion streams on Spotify. https://t.co/a3xXiEPVIh,Neu
64,64,https://twitter.com/DntStopBeliev_n/status/1627602939203227658,2023-02-20 09:35:54+00:00,DntStopBeliev_n,"@taylorswift13 you are a 33 year old ""woman,"" when is your music going to stop sounding like you are a teenager?",Neg
65,65,https://twitter.com/lorabama/status/1627602160828444673,2023-02-20 09:32:49+00:00,lorabama,"@taylorswift13 This nut has lost her scrooples!  One of the TEN COMMANDMENTS SAYS â€œTHOU SHALT NOT KILLâ€!  TAYLOR, what part of any of this commandment do you NOT understand??? ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚",Neg
66,66,https://twitter.com/JohnnyC35863230/status/1627599367577403392,2023-02-20 09:21:43+00:00,JohnnyC35863230,@taylorswift13 no Iâ€™m the problem  itâ€™s me,Neg
67,67,https://twitter.com/riauba_jill/status/1627589740173357056,2023-02-20 08:43:27+00:00,riauba_jill,@taylorswift13 This is great,Pos
68,68,https://twitter.com/Jon_F_Perez/status/1627581964239749120,2023-02-20 08:12:33+00:00,Jon_F_Perez,"@taylorswift13 what do I gotta do to get tickets to your concert at @MetLifeStadium helllllpp please 
day 1",Pos
69,69,https://twitter.com/hinklejoey1/status/1627558119948828672,2023-02-20 06:37:49+00:00,hinklejoey1,@taylorswift13 Okay I'm ready to talk..â™¥ï¸â™¥ï¸,Pos
70,70,https://twitter.com/thestoryofme13/status/1627557842533187584,2023-02-20 06:36:42+00:00,thestoryofme13,@taylorswift13 ğŸ‘ğŸ»weğŸ‘ğŸ»wantğŸ‘ğŸ»thoseğŸ‘ğŸ» tourğŸ‘ğŸ»instağŸ‘ğŸ»storiesğŸ‘ğŸ»,Pos
71,71,https://twitter.com/weishenyt/status/1627553550959280128,2023-02-20 06:19:39+00:00,weishenyt,@taylorswift13 u can still make this a single btw literally nobody would jump u https://t.co/IsTkzvuKx5,Neg
72,72,https://twitter.com/haphugly/status/1627542583609106432,2023-02-20 05:36:04+00:00,haphugly,@taylorswift13 plz dont perform 2024,Neg
73,73,https://twitter.com/MAKEITSTOPNOWF/status/1627541703266557952,2023-02-20 05:32:34+00:00,MAKEITSTOPNOWF,@taylorswift13 you only cae about yourself Make it STOP I GATE YOU FOR IT NAKE IT STOP OR SOP F&amp;&amp;^&amp;* EVERYBODY I GATE YOU Taylor...  IT was perfect till you ruined it all  WHY did yui ruin it I gae yiut,Neg
74,74,https://twitter.com/MAKEITSTOPNOWF/status/1627539637441896448,2023-02-20 05:24:22+00:00,MAKEITSTOPNOWF,@taylorswift13 @RecordingAcad YOU STUp F^&amp;*#(( **@( I GATE YOU make it stop now or ILL KILL MYSELF,Neg
75,75,https://twitter.com/SierraCarden96/status/1627531014397472768,2023-02-20 04:50:06+00:00,SierraCarden96,@taylorswift13 I absolutely love the outfit!!!!,Pos
76,76,https://twitter.com/john_higginsNYC/status/1627522966085853184,2023-02-20 04:18:07+00:00,john_higginsNYC,"@taylorswift13 super fans, congrats to the newlyweds! https://t.co/AzO5d78YQf",Pos
77,77,https://twitter.com/erastourr/status/1627522640498884609,2023-02-20 04:16:50+00:00,erastourr,@taylorswift13 OH MY GOD,Pos
78,78,https://twitter.com/folkloverts13/status/1627519857129553920,2023-02-20 04:05:46+00:00,folkloverts13,@taylorswift13  WE NEED,Pos
79,79,https://twitter.com/SpiritMizrahi7/status/1627516352301768705,2023-02-20 03:51:50+00:00,SpiritMizrahi7,@taylorswift13 you know what day old tea is the day late I ask you too marry me.,Pos
80,80,https://twitter.com/selswiftiee/status/1627515927079034882,2023-02-20 03:50:09+00:00,selswiftiee,@taylorswift13 @taylornation13 whats taking so long ?? We not getting international dates nkt even speak now TV cmon now,Pos
81,81,https://twitter.com/davi_espeut/status/1627515269135441921,2023-02-20 03:47:32+00:00,davi_espeut,@taylorswift13 do NOT put peace on the setlist iâ€™ll literally have a mental breakdown im so serious,Pos
82,82,https://twitter.com/samhithaswiftie/status/1627514813541924866,2023-02-20 03:45:43+00:00,samhithaswiftie,"@taylorswift13 writing ""you drew stars around my scars"" then sending star shaped confetti really gives u that beautiful assurance that she is here for us âœ¨
She knows we all have scars and she sent stars for them
Isn't that called kindnessğŸ¤ğŸ¤ https://t.co/TWsMqnruvq",Pos
83,83,https://twitter.com/heyyynaynay/status/1627513954540089344,2023-02-20 03:42:19+00:00,heyyynaynay,@taylorswift13 @taylornation13 wanna help me out with tickets to a show in Phoenix? Either night. Nosebleeds with obstructed view? Totally fine. Just something to be in that arena with Taylor ğŸ˜­ğŸ˜­,Pos
84,84,https://twitter.com/nick_sipun/status/1627505635624620033,2023-02-20 03:09:15+00:00,nick_sipun,"@taylorswift13 weâ€™re gonna need that getaway car short film

Please. I beg you. ğŸ¥¹",Pos
85,85,https://twitter.com/therealWhiteSos/status/1627505426806841346,2023-02-20 03:08:25+00:00,therealWhiteSos,@taylorswift13 I would love to send you one of my studentâ€™s papers on our first topic: Taylor Swift is an Artist.,Pos
86,86,https://twitter.com/evermoremarvel/status/1627502270584684544,2023-02-20 02:55:53+00:00,evermoremarvel,@taylorswift13 pls dont forget about her https://t.co/xhsrM1vi7Q,Neu
87,87,https://twitter.com/2wCarl/status/1627499403337519104,2023-02-20 02:44:29+00:00,2wCarl,@taylorswift13 @selenagomez @taylornation13 I'm voting for #Selenators for #BestFanArmy at the #iHeartAwards! RT to vote or you can vote here too https://t.co/cEc0BB9LoS,Neu
88,88,https://twitter.com/ciaradavis0/status/1627498045536452610,2023-02-20 02:39:06+00:00,ciaradavis0,@taylorswift13 hey blondie can you please just release Speak Now TV so I can finally be happy,Pos
89,89,https://twitter.com/honeymoonsgf/status/1627496525247967239,2023-02-20 02:33:03+00:00,honeymoonsgf,@taylorswift13 look at my followers 1313 itâ€™s a sign,Neu
90,90,https://twitter.com/whatamind13/status/1627496022589988865,2023-02-20 02:31:03+00:00,whatamind13,@taylorswift13 this is your sign to do Lover acoustic at #TSTheErasTour,Neu
91,91,https://twitter.com/plantitlater/status/1627489320998440960,2023-02-20 02:04:26+00:00,plantitlater,@taylorswift13 are you going to do a long pond session for Evermore?,Neu
92,92,https://twitter.com/vinny_pan_/status/1627480882872287232,2023-02-20 01:30:54+00:00,vinny_pan_,@taylorswift13 Mom always gonna save the day ğŸ’›ğŸ’šğŸ’™â¤ï¸,Pos
93,93,https://twitter.com/ZellHeather/status/1627479244967231488,2023-02-20 01:24:23+00:00,ZellHeather,"@taylorswift13 Imagine how loud they would sing if you performed on this stage next year! Join Penn State, Four Diamonds and THON to help find a cure for pediatric cancer. Penn State students danced 46 hours and raised over 15 million this year! #FTK #THON2023 https://t.co/BmzcDjFZ9F",Pos
94,94,https://twitter.com/selswiftiee/status/1627472198683222021,2023-02-20 00:56:23+00:00,selswiftiee,"@taylorswift13 @taylornation13 so yall r gonna drop international dates, speak now TV anything ??",Pos
95,95,https://twitter.com/allbouttswift/status/1627471234169556992,2023-02-20 00:52:33+00:00,allbouttswift,@taylorswift13 love u ğŸ’Ÿ,Pos
96,96,https://twitter.com/megggswift13/status/1627468965709590528,2023-02-20 00:43:32+00:00,megggswift13,@taylorswift13 I've never missed a tour... This swiftie needs to experience #TSTheErasTour ğŸ¥ºâ™¥ï¸ğŸ™ ANNOUNCE CANADIAN DATES PLEAAASSSEEE @taylorswift13 https://t.co/wxOw4cz5gD,Pos
97,97,https://twitter.com/megggswift13/status/1627468712595816450,2023-02-20 00:42:32+00:00,megggswift13,@taylorswift13 TAYLOR WHERE ARE THE CANADIAN DATES?! ğŸ¥ºâ™¥ï¸ğŸ™,Pos
98,98,https://twitter.com/turnerxsam/status/1627466659886940160,2023-02-20 00:34:23+00:00,turnerxsam,@taylorswift13 maam im gonna need the international tour dates now!!,Pos
99,99,https://twitter.com/cowboylikema/status/1627465902286422018,2023-02-20 00:31:22+00:00,cowboylikema,"@taylorswift13 we have a different definition of soon, sister",Neg
100,100,https://twitter.com/WhitTay13/status/1627463791804833792,2023-02-20 00:22:59+00:00,WhitTay13,"@taylorswift13 I am SO EXCITED to see you so soon in Arlington!! After all this time, we finally get to sing and dance and jump around together ğŸ¥¹ #TheErasTour @taylornation13 â¤ï¸",Pos
101,101,https://twitter.com/sunshinebuffalo/status/1627459552156463104,2023-02-20 00:06:08+00:00,sunshinebuffalo,"@taylorswift13 Is part of the Snow on the Beach video filmed on Lake Michigan? I grew up in New Buffalo, Michigan and parts of the video look like home",Pos
102,102,https://twitter.com/TAYweSTAN/status/1627456098235035649,2023-02-19 23:52:25+00:00,TAYweSTAN,@taylorswift13 @paramore @beabad00bee @phoebe_bridgers @_girlinred_ @whereisMUNA @HAIMtheband @gracieabrams @whoisgayle @OwennMusic So lucky that we will be there!!!,Pos
103,103,https://twitter.com/DadorLade/status/1627447791890071553,2023-02-19 23:19:24+00:00,DadorLade,"@taylorswift13 becomes the first female artist  to reach Â¥210,000,000 made in revenue in China digital music History and the best selling western artist in top 10  (#2 overall) ğŸ‡¨ğŸ‡³ https://t.co/NDB5PVh6Ad",Pos
104,104,https://twitter.com/J76940576James/status/1627444246151155714,2023-02-19 23:05:19+00:00,J76940576James,@taylorswift13 @laith_ashley Andrew j Carter SONGWRITER AJC 22 STYLE OUT OF THE WOODS BLANK SPACE INCHANTED WILDEST DREAMS ADORE YOU SHAKE IT OFF,Neu
105,105,https://twitter.com/hopeitneverends/status/1627444133462937601,2023-02-19 23:04:52+00:00,hopeitneverends,@taylorswift13 I am so excited to see you on tour ğŸ«¶ğŸ¼ I canâ€™t wait for Denver and LA Taylor I love you so much ğŸ¥¹,Pos
106,106,https://twitter.com/total_claireity/status/1627441678104625153,2023-02-19 22:55:07+00:00,total_claireity,@taylorswift13 buy an NWSL team for Nashville pls,Pos
107,107,https://twitter.com/LaVidaEmo/status/1627439574749220864,2023-02-19 22:46:45+00:00,LaVidaEmo,"@taylorswift13 do you need a hug babe

I'm just here listening to midnights, how's the cPTSD going
I think, I've been researching it alot.",Neu
108,108,https://twitter.com/youremyloverr/status/1627429816906444801,2023-02-19 22:07:59+00:00,youremyloverr,@taylorswift13 if cruel summer is not on the set list you are going straight to jail,Neg
109,109,https://twitter.com/lousdaylights/status/1627423249800867840,2023-02-19 21:41:53+00:00,lousdaylights,@taylorswift13 1989 tv when??,Neu
110,110,https://twitter.com/carolinasgc13/status/1627422333966200832,2023-02-19 21:38:15+00:00,carolinasgc13,@taylorswift13 my birthday is in a week and for the first time â€œbeen sleeping so long in a 20 year dark night and I only see daylightâ€ has never felt more real.. 27 never felt better. Love you forever my ride or die @taylornation13 âœ¨â™“ï¸â™¥ï¸ https://t.co/MTrcUZKLOu,Pos
111,111,https://twitter.com/sporty12785/status/1627422013320044545,2023-02-19 21:36:58+00:00,sporty12785,@taylorswift13 The artist who is a no talent artist and one ugly person of society,Neg
112,112,https://twitter.com/sporty12785/status/1627421082046066689,2023-02-19 21:33:16+00:00,sporty12785,@taylorswift13 The artist who is the garbage industry of society and has  terrible shows but nothing but a fraud in music today and never be nothing but a circus act in music,Neg
113,113,https://twitter.com/BBScasting/status/1627420923048468480,2023-02-19 21:32:38+00:00,BBScasting,"@taylorswift13 ranks No. 9 on the Forbes Highest Paid Entertainers list, making it the pop star's sixth time sheâ€™s made the cut.",Neu
114,114,https://twitter.com/JoelSwiftWWE/status/1627416652194390017,2023-02-19 21:15:40+00:00,JoelSwiftWWE,@taylorswift13 I will meet u on tour ğŸ˜ğŸ˜ğŸ˜ğŸ˜ you mean the world to me ğŸ˜˜ğŸ˜˜ğŸ˜˜ğŸ˜˜ https://t.co/BrKMPXmW9G,Pos
115,115,https://twitter.com/aubgust/status/1627416474213285888,2023-02-19 21:14:58+00:00,aubgust,@taylorswift13 if mirrorball isnâ€™t on the setlist we donâ€™t want it,Neg
116,116,https://twitter.com/FEARLESS_ts89/status/1627414281309372424,2023-02-19 21:06:15+00:00,FEARLESS_ts89,"@taylorswift13 i love you baby 
Your husband Roy Swift
Checking in love to let you know that I'm ok .. I love you",Pos
